gene_id,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
AlixG010960,SPU_007588,6.71e-115,355.0,"KOG4433@1|root,KOG4433@2759|Eukaryota,39U89@33154|Opisthokonta,3B9PB@33208|Metazoa,3CTWR@33213|Bilateria",33208|Metazoa,P,chloride channel activity,TTYH2,"GO:0003674,GO:0005215,GO:0005216,GO:0005253,GO:0005254,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006820,GO:0006821,GO:0008150,GO:0008509,GO:0015075,GO:0015103,GO:0015108,GO:0015267,GO:0015318,GO:0015698,GO:0016020,GO:0016021,GO:0022803,GO:0022838,GO:0022857,GO:0031224,GO:0034220,GO:0044425,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071944,GO:0098656,GO:0098660,GO:0098661,GO:1902476",-,-,-,-,-,-,-,-,-,-,Tweety
AlixG010966,SPU_016792,9.19e-172,487.0,"KOG4006@1|root,KOG4006@2759|Eukaryota,38BRJ@33154|Opisthokonta,3BER5@33208|Metazoa,3D151@33213|Bilateria",33208|Metazoa,T,transducer of ERBB2,TOB1,"GO:0003008,GO:0003674,GO:0003712,GO:0003714,GO:0005070,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005886,GO:0006355,GO:0006357,GO:0006417,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007178,GO:0007610,GO:0007611,GO:0007613,GO:0007616,GO:0008150,GO:0008285,GO:0009719,GO:0009889,GO:0009890,GO:0009892,GO:0009893,GO:0009894,GO:0009895,GO:0009896,GO:0009966,GO:0009967,GO:0009968,GO:0009987,GO:0010033,GO:0010468,GO:0010556,GO:0010558,GO:0010604,GO:0010605,GO:0010608,GO:0010628,GO:0010629,GO:0010646,GO:0010647,GO:0010648,GO:0016020,GO:0016043,GO:0017148,GO:0019219,GO:0019222,GO:0019899,GO:0019900,GO:0019901,GO:0022607,GO:0023051,GO:0023052,GO:0023056,GO:0023057,GO:0030014,GO:0030278,GO:0030279,GO:0030509,GO:0030510,GO:0030514,GO:0030674,GO:0030971,GO:0031323,GO:0031324,GO:0031325,GO:0031326,GO:0031327,GO:0031329,GO:0031330,GO:0031331,GO:0032268,GO:0032269,GO:0032501,GO:0032991,GO:0034248,GO:0034249,GO:0035591,GO:0042127,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043933,GO:0044085,GO:0044297,GO:0044424,GO:0044425,GO:0044456,GO:0044459,GO:0044464,GO:0045202,GO:0045595,GO:0045596,GO:0045667,GO:0045668,GO:0045934,GO:0045935,GO:0046332,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0050789,GO:0050793,GO:0050794,GO:0050877,GO:0050890,GO:0050896,GO:0051093,GO:0051171,GO:0051172,GO:0051173,GO:0051239,GO:0051241,GO:0051246,GO:0051248,GO:0051252,GO:0051253,GO:0051254,GO:0051259,GO:0051716,GO:0060090,GO:0060211,GO:0060212,GO:0060213,GO:0060255,GO:0060390,GO:0061013,GO:0061014,GO:0065003,GO:0065007,GO:0070848,GO:0070887,GO:0071310,GO:0071363,GO:0071495,GO:0071772,GO:0071773,GO:0071840,GO:0071944,GO:0080090,GO:0090092,GO:0090101,GO:0090287,GO:0090288,GO:0097060,GO:0098590,GO:0140110,GO:1900151,GO:1900152,GO:1900153,GO:1902369,GO:1902373,GO:1902679,GO:1903311,GO:1903312,GO:1903313,GO:1903506,GO:1903507,GO:1990782,GO:2000112,GO:2000113,GO:2001141",-,ko:K14443,"ko03018,map03018",-,-,-,"ko00000,ko00001,ko03019",-,-,-,BTG
AlixG010969,SPU_015267,1.29e-183,518.0,"COG2319@1|root,KOG0263@2759|Eukaryota",2759|Eukaryota,Q,transcription initiation from RNA polymerase II promoter,-,"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006464,GO:0006486,GO:0006807,GO:0008150,GO:0008152,GO:0008194,GO:0008378,GO:0009058,GO:0009059,GO:0009100,GO:0009101,GO:0009987,GO:0016740,GO:0016757,GO:0016758,GO:0019538,GO:0034645,GO:0035250,GO:0036211,GO:0043170,GO:0043412,GO:0043413,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044464,GO:0070085,GO:0071704,GO:1901135,GO:1901137,GO:1901564,GO:1901566,GO:1901576",-,ko:K03130,"ko03022,ko05168,map03022,map05168",-,-,-,"ko00000,ko00001,ko03021,ko03036",-,-,-,"ANAPC4_WD40,TFIID_NTD2,WD40"
AlixG010970,SPU_028003,3.97e-119,358.0,"COG1100@1|root,KOG1707@2759|Eukaryota,38DXT@33154|Opisthokonta,3BA7C@33208|Metazoa,3CR7S@33213|Bilateria",33208|Metazoa,V,mitochondrial outer membrane permeabilization,RHOT2,"GO:0000166,GO:0000226,GO:0000287,GO:0001505,GO:0001882,GO:0001883,GO:0003674,GO:0003824,GO:0003924,GO:0005488,GO:0005509,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005829,GO:0005886,GO:0006464,GO:0006508,GO:0006807,GO:0006810,GO:0006839,GO:0006915,GO:0006928,GO:0006996,GO:0007005,GO:0007006,GO:0007010,GO:0007017,GO:0007018,GO:0007154,GO:0007165,GO:0008088,GO:0008150,GO:0008152,GO:0008219,GO:0008637,GO:0009966,GO:0009987,GO:0010646,GO:0010970,GO:0012501,GO:0016020,GO:0016021,GO:0016043,GO:0016192,GO:0016462,GO:0016579,GO:0016787,GO:0016817,GO:0016818,GO:0017076,GO:0017111,GO:0019001,GO:0019538,GO:0019725,GO:0019867,GO:0019896,GO:0023051,GO:0023052,GO:0030705,GO:0031090,GO:0031224,GO:0031300,GO:0031301,GO:0031306,GO:0031307,GO:0031966,GO:0031967,GO:0031968,GO:0031975,GO:0032386,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032592,GO:0032879,GO:0032886,GO:0034640,GO:0034643,GO:0035639,GO:0035794,GO:0036094,GO:0036211,GO:0042592,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044444,GO:0044446,GO:0044455,GO:0044464,GO:0046872,GO:0046902,GO:0046907,GO:0046928,GO:0047497,GO:0048489,GO:0048583,GO:0050789,GO:0050794,GO:0050804,GO:0050896,GO:0051046,GO:0051049,GO:0051056,GO:0051179,GO:0051234,GO:0051270,GO:0051588,GO:0051640,GO:0051641,GO:0051646,GO:0051648,GO:0051649,GO:0051650,GO:0051654,GO:0051656,GO:0051716,GO:0060341,GO:0060632,GO:0061024,GO:0065007,GO:0065008,GO:0070646,GO:0070647,GO:0071704,GO:0071840,GO:0071944,GO:0072384,GO:0090559,GO:0097159,GO:0097190,GO:0097345,GO:0097367,GO:0097479,GO:0097480,GO:0098573,GO:0098588,GO:0098805,GO:0098930,GO:0099003,GO:0099098,GO:0099111,GO:0099177,GO:1901265,GO:1901363,GO:1901564,GO:1902108,GO:1902110,GO:1902513,GO:1902531,GO:1902686,GO:1903530,GO:1905710",-,"ko:K07870,ko:K07871","ko04137,ko04214,map04137,map04214",-,-,-,"ko00000,ko00001,ko01000,ko03029,ko04031",-,-,-,"EF_assoc_1,EF_assoc_2,Ras"
AlixG010974,SPU_001316,9.43e-236,664.0,"KOG3704@1|root,KOG3704@2759|Eukaryota,3AMTD@33154|Opisthokonta,3C0EA@33208|Metazoa,3DGR4@33213|Bilateria",33208|Metazoa,O,Sulfotransferase domain,-,-,-,-,-,-,-,-,-,-,-,-,Sulfotransfer_1
AlixG010980,SPU_004246,6.65e-224,656.0,"KOG0642@1|root,KOG4155@1|root,KOG0642@2759|Eukaryota,KOG4155@2759|Eukaryota,39NES@33154|Opisthokonta,3BQ2V@33208|Metazoa,3E64I@33213|Bilateria",33208|Metazoa,D,WD40 repeats,-,-,-,-,-,-,-,-,-,-,-,-,WD40
AlixG010982,SPU_004246,1.97e-245,726.0,"KOG0642@1|root,KOG4155@1|root,KOG0642@2759|Eukaryota,KOG4155@2759|Eukaryota,39NES@33154|Opisthokonta,3BQ2V@33208|Metazoa,3E64I@33213|Bilateria",33208|Metazoa,D,WD40 repeats,-,-,-,-,-,-,-,-,-,-,-,-,WD40
AlixG010984,SPU_017112,0.0,1016.0,"COG0705@1|root,KOG2290@2759|Eukaryota,38DNK@33154|Opisthokonta,3BDK1@33208|Metazoa,3CRD9@33213|Bilateria",33208|Metazoa,T,regulation of epidermal growth factor receptor signaling pathway,RHBDF2,"GO:0000139,GO:0002791,GO:0002792,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005794,GO:0005886,GO:0006928,GO:0008150,GO:0008283,GO:0009894,GO:0009966,GO:0009987,GO:0010646,GO:0012505,GO:0016020,GO:0016477,GO:0019222,GO:0023051,GO:0030162,GO:0031090,GO:0031323,GO:0031329,GO:0031984,GO:0032268,GO:0032879,GO:0032880,GO:0040011,GO:0042058,GO:0042175,GO:0042176,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0048519,GO:0048523,GO:0048583,GO:0048870,GO:0050708,GO:0050709,GO:0050789,GO:0050794,GO:0051046,GO:0051048,GO:0051049,GO:0051051,GO:0051171,GO:0051179,GO:0051223,GO:0051224,GO:0051246,GO:0051674,GO:0060255,GO:0061136,GO:0065007,GO:0070201,GO:0071944,GO:0080090,GO:0090087,GO:0098588,GO:0098791,GO:0098827,GO:1901184,GO:1903050,GO:1903362,GO:1903530,GO:1903531,GO:1904950",-,-,-,-,-,-,-,-,-,-,"Rhomboid,Rhomboid_SP"
AlixG010984-T2,SPU_017112,0.0,1016.0,"COG0705@1|root,KOG2290@2759|Eukaryota,38DNK@33154|Opisthokonta,3BDK1@33208|Metazoa,3CRD9@33213|Bilateria",33208|Metazoa,T,regulation of epidermal growth factor receptor signaling pathway,RHBDF2,"GO:0000139,GO:0002791,GO:0002792,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005783,GO:0005789,GO:0005794,GO:0005886,GO:0006928,GO:0008150,GO:0008283,GO:0009894,GO:0009966,GO:0009987,GO:0010646,GO:0012505,GO:0016020,GO:0016477,GO:0019222,GO:0023051,GO:0030162,GO:0031090,GO:0031323,GO:0031329,GO:0031984,GO:0032268,GO:0032879,GO:0032880,GO:0040011,GO:0042058,GO:0042175,GO:0042176,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044425,GO:0044431,GO:0044432,GO:0044444,GO:0044446,GO:0044464,GO:0048519,GO:0048523,GO:0048583,GO:0048870,GO:0050708,GO:0050709,GO:0050789,GO:0050794,GO:0051046,GO:0051048,GO:0051049,GO:0051051,GO:0051171,GO:0051179,GO:0051223,GO:0051224,GO:0051246,GO:0051674,GO:0060255,GO:0061136,GO:0065007,GO:0070201,GO:0071944,GO:0080090,GO:0090087,GO:0098588,GO:0098791,GO:0098827,GO:1901184,GO:1903050,GO:1903362,GO:1903530,GO:1903531,GO:1904950",-,-,-,-,-,-,-,-,-,-,"Rhomboid,Rhomboid_SP"
AlixG011002,SPU_024786,1.35e-139,440.0,"KOG3714@1|root,KOG3714@2759|Eukaryota",2759|Eukaryota,O,metalloendopeptidase activity,-,-,-,-,-,-,-,-,-,-,-,-,"7tm_1,CUB,F5_F8_type_C,FXa_inhibition,LRR_8,Ldl_recept_a,Lectin_C"
AlixG011003,SPU_012951,4.18e-158,493.0,"KOG4292@1|root,KOG4292@2759|Eukaryota",2759|Eukaryota,O,cobalamin catabolic process,-,-,-,-,-,-,-,-,-,-,-,-,"7tm_1,CUB,LRR_8,Ldl_recept_a,Lectin_C"
AlixG011005,SPU_012384,1.69e-95,293.0,"COG5025@1|root,KOG2294@2759|Eukaryota,38EFY@33154|Opisthokonta,3BI5D@33208|Metazoa,3CWUS@33213|Bilateria",33208|Metazoa,K,sequence-specific DNA binding,-,-,-,-,-,-,-,-,-,-,-,-,Forkhead
AlixG011006,SPU_012382,1.47e-155,483.0,"COG4886@1|root,KOG1215@1|root,KOG2087@1|root,KOG1215@2759|Eukaryota,KOG2087@2759|Eukaryota,KOG4237@2759|Eukaryota,38CC3@33154|Opisthokonta,3BCC2@33208|Metazoa,3CZ7Q@33213|Bilateria",33208|Metazoa,T,G-protein coupled receptor activity,-,-,-,ko:K04307,"ko04080,ko04926,map04080,map04926",-,-,-,"ko00000,ko00001,ko04030",-,-,-,"7tm_1,CUB,LRR_8,Ldl_recept_a,Lectin_C"
AlixG011035,SPU_006850,6.46e-311,902.0,"COG5022@1|root,KOG0161@2759|Eukaryota,38CVC@33154|Opisthokonta,3BBPR@33208|Metazoa,3CSM1@33213|Bilateria",33208|Metazoa,Z,motor activity,MYH9,"GO:0000003,GO:0000146,GO:0000166,GO:0000212,GO:0000226,GO:0000278,GO:0000281,GO:0000287,GO:0000768,GO:0000902,GO:0000904,GO:0000910,GO:0001525,GO:0001541,GO:0001568,GO:0001654,GO:0001655,GO:0001664,GO:0001667,GO:0001700,GO:0001701,GO:0001725,GO:0001726,GO:0001736,GO:0001738,GO:0001745,GO:0001764,GO:0001767,GO:0001768,GO:0001775,GO:0001778,GO:0001894,GO:0001931,GO:0001932,GO:0001934,GO:0001944,GO:0001952,GO:0001954,GO:0001965,GO:0002009,GO:0002064,GO:0002065,GO:0002066,GO:0002165,GO:0002376,GO:0002520,GO:0002521,GO:0002573,GO:0002791,GO:0002793,GO:0003002,GO:0003006,GO:0003008,GO:0003012,GO:0003205,GO:0003279,GO:0003674,GO:0003676,GO:0003723,GO:0003729,GO:0003774,GO:0003779,GO:0003824,GO:0005102,GO:0005198,GO:0005215,GO:0005391,GO:0005488,GO:0005515,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005826,GO:0005829,GO:0005844,GO:0005856,GO:0005859,GO:0005884,GO:0005886,GO:0005903,GO:0005911,GO:0005912,GO:0005913,GO:0005938,GO:0006109,GO:0006508,GO:0006509,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006813,GO:0006814,GO:0006873,GO:0006874,GO:0006875,GO:0006887,GO:0006897,GO:0006903,GO:0006909,GO:0006911,GO:0006928,GO:0006929,GO:0006930,GO:0006935,GO:0006936,GO:0006939,GO:0006949,GO:0006950,GO:0006996,GO:0007009,GO:0007010,GO:0007015,GO:0007017,GO:0007049,GO:0007051,GO:0007097,GO:0007154,GO:0007155,GO:0007163,GO:0007164,GO:0007165,GO:0007166,GO:0007186,GO:0007200,GO:0007204,GO:0007229,GO:0007275,GO:0007276,GO:0007281,GO:0007292,GO:0007297,GO:0007298,GO:0007386,GO:0007389,GO:0007391,GO:0007392,GO:0007395,GO:0007399,GO:0007405,GO:0007409,GO:0007411,GO:0007417,GO:0007420,GO:0007423,GO:0007424,GO:0007431,GO:0007435,GO:0007442,GO:0007443,GO:0007444,GO:0007455,GO:0007472,GO:0007476,GO:0007494,GO:0007496,GO:0007507,GO:0007512,GO:0007520,GO:0007548,GO:0007552,GO:0007560,GO:0008092,GO:0008104,GO:0008144,GO:0008150,GO:0008152,GO:0008258,GO:0008277,GO:0008283,GO:0008307,GO:0008324,GO:0008356,GO:0008360,GO:0008406,GO:0008544,GO:0008556,GO:0008585,GO:0009605,GO:0009611,GO:0009612,GO:0009628,GO:0009653,GO:0009719,GO:0009790,GO:0009791,GO:0009792,GO:0009798,GO:0009886,GO:0009887,GO:0009888,GO:0009889,GO:0009891,GO:0009893,GO:0009913,GO:0009952,GO:0009966,GO:0009967,GO:0009987,GO:0010033,GO:0010248,GO:0010256,GO:0010324,GO:0010468,GO:0010562,GO:0010604,GO:0010628,GO:0010631,GO:0010646,GO:0010647,GO:0010675,GO:0010676,GO:0010810,GO:0010811,GO:0010817,GO:0010830,GO:0010919,GO:0010927,GO:0010954,GO:0012505,GO:0014706,GO:0014866,GO:0014902,GO:0014910,GO:0014912,GO:0015031,GO:0015075,GO:0015077,GO:0015079,GO:0015081,GO:0015318,GO:0015399,GO:0015405,GO:0015629,GO:0015662,GO:0015672,GO:0015833,GO:0016020,GO:0016043,GO:0016192,GO:0016318,GO:0016324,GO:0016328,GO:0016331,GO:0016459,GO:0016460,GO:0016461,GO:0016462,GO:0016477,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017022,GO:0017076,GO:0017111,GO:0017145,GO:0019220,GO:0019222,GO:0019538,GO:0019725,GO:0019829,GO:0019899,GO:0019900,GO:0019901,GO:0019904,GO:0019953,GO:0021537,GO:0021549,GO:0021591,GO:0021592,GO:0021670,GO:0021678,GO:0021680,GO:0021695,GO:0022008,GO:0022037,GO:0022402,GO:0022412,GO:0022414,GO:0022602,GO:0022603,GO:0022604,GO:0022607,GO:0022610,GO:0022612,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0023051,GO:0023052,GO:0023056,GO:0030001,GO:0030003,GO:0030010,GO:0030016,GO:0030017,GO:0030018,GO:0030027,GO:0030029,GO:0030030,GO:0030031,GO:0030036,GO:0030048,GO:0030054,GO:0030097,GO:0030099,GO:0030100,GO:0030133,GO:0030154,GO:0030155,GO:0030162,GO:0030182,GO:0030198,GO:0030220,GO:0030224,GO:0030239,GO:0030241,GO:0030334,GO:0030336,GO:0030424,GO:0030425,GO:0030426,GO:0030427,GO:0030485,GO:0030496,GO:0030554,GO:0030707,GO:0030855,GO:0030863,GO:0030864,GO:0030898,GO:0030900,GO:0030902,GO:0031032,GO:0031033,GO:0031034,GO:0031036,GO:0031038,GO:0031175,GO:0031252,GO:0031254,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031399,GO:0031401,GO:0031410,GO:0031532,GO:0031674,GO:0031762,GO:0031982,GO:0032024,GO:0032027,GO:0032153,GO:0032154,GO:0032155,GO:0032268,GO:0032270,GO:0032432,GO:0032501,GO:0032502,GO:0032504,GO:0032506,GO:0032507,GO:0032553,GO:0032555,GO:0032559,GO:0032796,GO:0032879,GO:0032880,GO:0032940,GO:0032960,GO:0032962,GO:0032970,GO:0032982,GO:0032989,GO:0032990,GO:0032991,GO:0033036,GO:0033267,GO:0033619,GO:0034220,GO:0034613,GO:0034622,GO:0035017,GO:0035026,GO:0035051,GO:0035107,GO:0035114,GO:0035120,GO:0035150,GO:0035151,GO:0035152,GO:0035159,GO:0035214,GO:0035220,GO:0035239,GO:0035272,GO:0035277,GO:0035295,GO:0035315,GO:0035316,GO:0035317,GO:0035613,GO:0035639,GO:0035725,GO:0035774,GO:0035904,GO:0036094,GO:0036119,GO:0036120,GO:0036344,GO:0036445,GO:0036477,GO:0040011,GO:0040012,GO:0040013,GO:0042060,GO:0042067,GO:0042110,GO:0042221,GO:0042325,GO:0042327,GO:0042330,GO:0042335,GO:0042592,GO:0042623,GO:0042625,GO:0042626,GO:0042641,GO:0042692,GO:0042698,GO:0042699,GO:0042802,GO:0042803,GO:0042886,GO:0042995,GO:0043005,GO:0043009,GO:0043010,GO:0043025,GO:0043062,GO:0043167,GO:0043168,GO:0043169,GO:0043170,GO:0043197,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043255,GO:0043292,GO:0043408,GO:0043410,GO:0043492,GO:0043495,GO:0043531,GO:0043534,GO:0043542,GO:0043621,GO:0043933,GO:0044085,GO:0044087,GO:0044089,GO:0044238,GO:0044291,GO:0044297,GO:0044309,GO:0044422,GO:0044424,GO:0044425,GO:0044430,GO:0044444,GO:0044446,GO:0044448,GO:0044449,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0044703,GO:0044877,GO:0045137,GO:0045159,GO:0045165,GO:0045177,GO:0045179,GO:0045184,GO:0045185,GO:0045196,GO:0045200,GO:0045202,GO:0045214,GO:0045321,GO:0045595,GO:0045745,GO:0045785,GO:0045807,GO:0045862,GO:0045913,GO:0045937,GO:0046545,GO:0046649,GO:0046660,GO:0046663,GO:0046664,GO:0046872,GO:0046873,GO:0046883,GO:0046887,GO:0046903,GO:0046907,GO:0046982,GO:0046983,GO:0048027,GO:0048103,GO:0048251,GO:0048468,GO:0048477,GO:0048511,GO:0048513,GO:0048514,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048534,GO:0048546,GO:0048563,GO:0048565,GO:0048569,GO:0048583,GO:0048584,GO:0048592,GO:0048598,GO:0048608,GO:0048609,GO:0048619,GO:0048646,GO:0048666,GO:0048667,GO:0048699,GO:0048707,GO:0048729,GO:0048731,GO:0048732,GO:0048736,GO:0048737,GO:0048738,GO:0048739,GO:0048747,GO:0048749,GO:0048812,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0048871,GO:0048878,GO:0050708,GO:0050714,GO:0050764,GO:0050766,GO:0050789,GO:0050793,GO:0050794,GO:0050796,GO:0050801,GO:0050808,GO:0050877,GO:0050885,GO:0050896,GO:0050900,GO:0050905,GO:0051015,GO:0051017,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051128,GO:0051130,GO:0051146,GO:0051147,GO:0051153,GO:0051171,GO:0051173,GO:0051174,GO:0051179,GO:0051222,GO:0051223,GO:0051234,GO:0051235,GO:0051246,GO:0051247,GO:0051259,GO:0051270,GO:0051271,GO:0051293,GO:0051295,GO:0051301,GO:0051321,GO:0051480,GO:0051482,GO:0051640,GO:0051641,GO:0051647,GO:0051648,GO:0051649,GO:0051650,GO:0051651,GO:0051653,GO:0051656,GO:0051674,GO:0051704,GO:0051716,GO:0051893,GO:0051894,GO:0055001,GO:0055002,GO:0055003,GO:0055006,GO:0055007,GO:0055012,GO:0055013,GO:0055015,GO:0055057,GO:0055059,GO:0055065,GO:0055074,GO:0055080,GO:0055082,GO:0055085,GO:0055123,GO:0060041,GO:0060142,GO:0060249,GO:0060255,GO:0060289,GO:0060322,GO:0060341,GO:0060429,GO:0060537,GO:0060541,GO:0060562,GO:0060571,GO:0060627,GO:0060732,GO:0060840,GO:0060972,GO:0060976,GO:0061024,GO:0061061,GO:0061178,GO:0061326,GO:0061333,GO:0061351,GO:0061458,GO:0061525,GO:0061564,GO:0061572,GO:0061640,GO:0062012,GO:0062013,GO:0065003,GO:0065007,GO:0065008,GO:0070161,GO:0070201,GO:0070372,GO:0070374,GO:0070382,GO:0070613,GO:0070650,GO:0070727,GO:0070848,GO:0070887,GO:0070925,GO:0070938,GO:0070986,GO:0071214,GO:0071260,GO:0071310,GO:0071363,GO:0071495,GO:0071496,GO:0071688,GO:0071702,GO:0071704,GO:0071705,GO:0071804,GO:0071805,GO:0071840,GO:0071944,GO:0072001,GO:0072002,GO:0072089,GO:0072358,GO:0072359,GO:0072503,GO:0072507,GO:0080090,GO:0085029,GO:0090066,GO:0090087,GO:0090109,GO:0090130,GO:0090132,GO:0090276,GO:0090277,GO:0090596,GO:0090662,GO:0097110,GO:0097159,GO:0097367,GO:0097435,GO:0097447,GO:0097458,GO:0097485,GO:0097513,GO:0097517,GO:0097708,GO:0098590,GO:0098609,GO:0098655,GO:0098657,GO:0098660,GO:0098662,GO:0098722,GO:0098771,GO:0098794,GO:0098862,GO:0098885,GO:0099010,GO:0099024,GO:0099080,GO:0099081,GO:0099131,GO:0099132,GO:0099503,GO:0099512,GO:0099513,GO:0099563,GO:0099568,GO:0099738,GO:0104004,GO:0120025,GO:0120031,GO:0120036,GO:0120038,GO:0120039,GO:0150034,GO:1901265,GO:1901363,GO:1901564,GO:1901739,GO:1901888,GO:1901890,GO:1902531,GO:1902533,GO:1902930,GO:1902932,GO:1903046,GO:1903047,GO:1903131,GO:1903317,GO:1903319,GO:1903391,GO:1903393,GO:1903530,GO:1903532,GO:1903918,GO:1903919,GO:1903921,GO:1903923,GO:1904752,GO:1904753,GO:1904951,GO:1990904,GO:2000145,GO:2000146",2.7.12.1,"ko:K10352,ko:K18669","ko04111,ko04530,map04111,map04530",-,-,-,"ko00000,ko00001,ko01000,ko01001,ko04147,ko04812",-,-,-,"IQ,Myosin_N,Myosin_head,Myosin_tail_1"
AlixG011056,SPU_000250,1.34e-72,232.0,"28HW0@1|root,2QQ6X@2759|Eukaryota,39KWU@33154|Opisthokonta,3BNEJ@33208|Metazoa,3D0RM@33213|Bilateria",33208|Metazoa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AlixG011060,SPU_000250,5.81e-37,135.0,"28HW0@1|root,2QQ6X@2759|Eukaryota,39KWU@33154|Opisthokonta,3BNEJ@33208|Metazoa,3D0RM@33213|Bilateria",33208|Metazoa,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
AlixG011071,SPU_004492,2.9e-150,451.0,"KOG2642@1|root,KOG2642@2759|Eukaryota,3AKQD@33154|Opisthokonta,3C0MK@33208|Metazoa,3DH2E@33213|Bilateria",33208|Metazoa,IKOT,It is involved in the biological process described with plasma membrane organization,-,"GO:0003674,GO:0005488,GO:0005543,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005856,GO:0006996,GO:0007010,GO:0007015,GO:0007154,GO:0007165,GO:0007166,GO:0007167,GO:0007169,GO:0008064,GO:0008150,GO:0008286,GO:0008289,GO:0009719,GO:0009725,GO:0009987,GO:0010033,GO:0010243,GO:0010638,GO:0015629,GO:0016043,GO:0022607,GO:0023052,GO:0030029,GO:0030030,GO:0030031,GO:0030036,GO:0030832,GO:0030833,GO:0030838,GO:0031334,GO:0032271,GO:0032273,GO:0032535,GO:0032868,GO:0032869,GO:0032870,GO:0032956,GO:0032970,GO:0033043,GO:0042221,GO:0043167,GO:0043168,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043254,GO:0043434,GO:0044085,GO:0044087,GO:0044089,GO:0044424,GO:0044444,GO:0044464,GO:0046847,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0050896,GO:0051017,GO:0051128,GO:0051130,GO:0051493,GO:0051495,GO:0051716,GO:0051764,GO:0061024,GO:0061572,GO:0065007,GO:0065008,GO:0070887,GO:0071310,GO:0071375,GO:0071417,GO:0071495,GO:0071840,GO:0090066,GO:0097435,GO:0110053,GO:0120031,GO:0120036,GO:1901652,GO:1901653,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1902903,GO:1902905,GO:2000249,GO:2000251",-,ko:K05627,"ko04520,ko04810,map04520,map04810",-,-,-,"ko00000,ko00001,ko04131",-,-,-,"IMD,SH3_1,SH3_9"
AlixG011074,SPU_026730,1.51e-123,370.0,"KOG3656@1|root,KOG3656@2759|Eukaryota,3AVHT@33154|Opisthokonta,3C3HV@33208|Metazoa",33208|Metazoa,S,7 transmembrane receptor (rhodopsin family),-,-,-,-,-,-,-,-,-,-,-,-,7tm_1
AlixG011077,SPU_028285,1.67e-18,87.0,"KOG4585@1|root,KOG4585@2759|Eukaryota,39THK@33154|Opisthokonta,3BGF1@33208|Metazoa,3D09T@33213|Bilateria",33208|Metazoa,L,DDE superfamily endonuclease,-,-,-,-,-,-,-,-,-,-,-,-,DDE_Tnp_4
